ID,label
24679,1
24680,3
24681,8
24682,9
24683,9
24684,0
24685,3
24686,8
24687,3
24688,5
24689,9
24690,3
24691,0
24692,2
24693,8
24694,9
24695,4
24696,9
24697,2
24698,3
24699,5
24700,5
24701,9
24702,7
24703,4
24704,1
24705,5
24706,3
24707,2
24708,6
24709,3
24710,9
24711,5
24712,3
24713,1
24714,7
24715,9
24716,7
24717,8
24718,7
24719,6
24720,8
24721,6
24722,2
24723,0
24724,1
24725,4
24726,8
24727,2
24728,4
24729,2
24730,8
24731,7
24732,6
24733,4
24734,6
24735,6
24736,8
24737,5
24738,5
24739,1
24740,2
24741,1
24742,1
24743,7
24744,1
24745,0
24746,9
24747,2
24748,1
24749,7
24750,8
24751,7
24752,0
24753,0
24754,7
24755,4
24756,8
24757,5
24758,4
24759,9
24760,3
24761,4
24762,7
24763,2
24764,7
24765,2
24766,4
24767,8
24768,4
24769,1
24770,6
24771,1
24772,5
24773,0
24774,9
24775,3
24776,8
24777,9
24778,4
24779,6
24780,3
24781,6
24782,5
24783,0
24784,8
24785,1
24786,4
24787,6
24788,9
24789,8
24790,8
24791,1
24792,0
24793,3
24794,0
24795,5
24796,6
24797,4
24798,7
24799,9
24800,1
24801,5
24802,8
24803,0
24804,9
24805,8
24806,4
24807,9
24808,5
24809,4
24810,7
24811,0
24812,3
24813,0
24814,7
24815,8
24816,9
24817,6
24818,5
24819,2
24820,0
24821,2
24822,3
24823,8
24824,1
24825,3
24826,2
24827,5
24828,1
24829,3
24830,0
24831,4
24832,5
24833,4
24834,7
24835,0
24836,1
24837,1
24838,5
24839,4
24840,0
24841,8
24842,9
24843,0
24844,6
24845,6
24846,6
24847,5
24848,3
24849,7
24850,7
24851,1
24852,2
24853,3
24854,3
24855,3
24856,5
24857,7
24858,2
24859,7
24860,7
24861,7
24862,2
24863,4
24864,2
24865,4
24866,0
24867,5
24868,8
24869,1
24870,0
24871,0
24872,2
24873,4
24874,5
24875,5
24876,5
24877,4
24878,0
24879,9
24880,4
24881,5
24882,9
24883,3
24884,2
24885,4
24886,2
24887,0
24888,8
24889,5
24890,4
24891,0
24892,2
24893,1
24894,2
24895,7
24896,6
24897,7
24898,1
24899,9
24900,3
24901,9
24902,1
24903,9
24904,1
24905,4
24906,7
24907,6
24908,3
24909,2
24910,7
24911,3
24912,9
24913,9
24914,3
24915,1
24916,3
24917,6
24918,8
24919,9
24920,4
24921,5
24922,6
24923,4
24924,1
24925,1
24926,7
24927,8
24928,1
24929,1
24930,1
24931,3
24932,2
24933,5
24934,1
24935,9
24936,2
24937,8
24938,9
24939,3
24940,5
24941,5
24942,4
24943,2
24944,2
24945,1
24946,3
24947,8
24948,0
24949,6
24950,3
24951,0
24952,9
24953,5
24954,2
24955,9
24956,3
24957,2
24958,7
24959,8
24960,5
24961,3
24962,9
24963,2
24964,6
24965,2
24966,0
24967,9
24968,2
24969,6
24970,7
24971,4
24972,4
24973,5
24974,4
24975,0
24976,5
24977,5
24978,0
24979,5
24980,6
24981,2
24982,2
24983,9
24984,9
24985,8
24986,5
24987,7
24988,5
24989,0
24990,4
24991,8
24992,4
24993,4
24994,0
24995,4
24996,3
24997,3
24998,7
24999,2
25000,1
25001,5
25002,1
25003,9
25004,2
25005,2
25006,8
25007,7
25008,4
25009,7
25010,6
25011,1
25012,7
25013,9
25014,3
25015,2
25016,3
25017,9
25018,9
25019,9
25020,5
25021,4
25022,4
25023,1
25024,5
25025,2
25026,1
25027,2
25028,1
25029,1
25030,1
25031,3
25032,5
25033,7
25034,6
25035,1
25036,7
25037,2
25038,1
25039,3
25040,8
25041,5
25042,1
25043,0
25044,7
25045,9
25046,4
25047,9
25048,8
25049,5
25050,0
25051,2
25052,3
25053,6
25054,5
25055,8
25056,4
25057,7
25058,9
25059,5
25060,6
25061,0
25062,0
25063,4
25064,7
25065,0
25066,8
25067,5
25068,3
25069,4
25070,5
25071,8
25072,3
25073,4
25074,9
25075,4
25076,8
25077,8
25078,4
25079,2
25080,8
25081,8
25082,6
25083,3
25084,1
25085,2
25086,9
25087,2
25088,9
25089,6
25090,5
25091,8
25092,8
25093,5
25094,2
25095,4
25096,0
25097,9
25098,8
25099,6
25100,3
25101,5
25102,5
25103,8
25104,8
25105,0
25106,6
25107,2
25108,4
25109,4
25110,9
25111,1
25112,0
25113,2
25114,2
25115,5
25116,9
25117,8
25118,9
25119,8
25120,6
25121,7
25122,0
25123,3
25124,2
25125,7
25126,1
25127,1
25128,8
25129,1
25130,5
25131,9
25132,4
25133,4
25134,2
25135,9
25136,7
25137,7
25138,0
25139,5
25140,3
25141,7
25142,3
25143,3
25144,2
25145,6
25146,7
25147,5
25148,2
25149,5
25150,7
25151,0
25152,3
25153,0
25154,1
25155,8
25156,4
25157,4
25158,0
25159,7
25160,6
25161,0
25162,7
25163,0
25164,2
25165,0
25166,2
25167,7
25168,0
25169,5
25170,3
25171,3
25172,3
25173,9
25174,9
25175,2
25176,2
25177,5
25178,8
25179,4
25180,5
25181,3
25182,0
25183,0
25184,5
25185,4
25186,7
25187,2
25188,9
25189,8
25190,9
25191,5
25192,1
25193,4
25194,8
25195,2
25196,5
25197,9
25198,7
25199,3
25200,1
25201,7
25202,5
25203,8
25204,0
25205,6
25206,2
25207,9
25208,2
25209,9
25210,2
25211,1
25212,3
25213,6
25214,5
25215,8
25216,1
25217,7
25218,3
25219,4
25220,3
25221,8
25222,0
25223,6
25224,1
25225,4
25226,4
25227,4
25228,1
25229,1
25230,3
25231,3
25232,7
25233,2
25234,9
25235,9
25236,0
25237,4
25238,0
25239,4
25240,8
25241,2
25242,4
25243,5
25244,7
25245,0
25246,6
25247,6
25248,0
25249,9
25250,6
25251,6
25252,3
25253,2
25254,6
25255,9
25256,5
25257,2
25258,1
25259,7
25260,6
25261,2
25262,8
25263,4
25264,7
25265,9
25266,8
25267,0
25268,9
25269,1
25270,2
25271,9
25272,6
25273,9
25274,5
25275,5
25276,1
25277,4
25278,2
25279,5
25280,8
25281,9
25282,0
25283,3
25284,7
25285,5
25286,6
25287,0
25288,6
25289,7
25290,5
25291,9
25292,0
25293,2
25294,7
25295,5
25296,6
25297,7
25298,6
25299,2
25300,6
25301,2
25302,7
25303,4
25304,6
25305,8
25306,9
25307,2
25308,3
25309,4
25310,7
25311,9
25312,0
25313,9
25314,5
25315,9
25316,1
25317,7
25318,1
25319,9
25320,4
25321,8
25322,5
25323,2
25324,9
25325,2
25326,4
25327,9
25328,0
25329,2
25330,5
25331,0
25332,4
25333,5
25334,4
25335,7
25336,2
25337,8
25338,4
25339,7
25340,2
25341,7
25342,7
25343,7
25344,0
25345,4
25346,1
25347,6
25348,9
25349,4
25350,7
25351,2
25352,0
25353,5
25354,0
25355,6
25356,4
25357,2
25358,6
25359,3
25360,7
25361,4
25362,7
25363,1
25364,0
25365,8
25366,3
25367,8
25368,5
25369,9
25370,6
25371,9
25372,2
25373,9
25374,3
25375,3
25376,5
25377,0
25378,7
25379,1
25380,4
25381,7
25382,7
25383,8
25384,3
25385,2
25386,7
25387,0
25388,2
25389,5
25390,7
25391,1
25392,8
25393,9
25394,4
25395,1
25396,6
25397,2
25398,4
25399,3
25400,8
25401,0
25402,3
25403,1
25404,0
25405,5
25406,8
25407,2
25408,0
25409,9
25410,1
25411,6
25412,3
25413,5
25414,1
25415,3
25416,2
25417,6
25418,2
25419,8
25420,5
25421,8
25422,2
25423,3
25424,1
25425,4
25426,5
25427,8
25428,9
25429,7
25430,8
25431,7
25432,2
25433,9
25434,5
25435,2
25436,2
25437,1
25438,0
25439,3
25440,7
25441,3
25442,3
25443,9
25444,2
25445,4
25446,0
25447,8
25448,3
25449,2
25450,6
25451,3
25452,4
25453,7
25454,2
25455,7
25456,5
25457,8
25458,6
25459,6
25460,6
25461,7
25462,6
25463,5
25464,7
25465,6
25466,0
25467,7
25468,5
25469,5
25470,0
25471,6
25472,2
25473,3
25474,8
25475,7
25476,9
25477,0
25478,9
25479,5
25480,0
25481,3
25482,6
25483,8
25484,7
25485,4
25486,8
25487,6
25488,7
25489,9
25490,0
25491,9
25492,4
25493,2
25494,4
25495,1
25496,5
25497,3
25498,0
25499,5
25500,9
25501,5
25502,6
25503,9
25504,5
25505,8
25506,8
25507,3
25508,2
25509,2
25510,8
25511,8
25512,5
25513,0
25514,6
25515,2
25516,8
25517,0
25518,5
25519,6
25520,9
25521,9
25522,2
25523,0
25524,9
25525,7
25526,5
25527,0
25528,0
25529,3
25530,6
25531,5
25532,1
25533,2
25534,1
25535,9
25536,0
25537,2
25538,6
25539,4
25540,9
25541,2
25542,9
25543,5
25544,0
25545,4
25546,9
25547,7
25548,0
25549,8
25550,6
25551,7
25552,1
25553,5
25554,3
25555,0
25556,4
25557,9
25558,8
25559,4
25560,0
25561,7
25562,3
25563,4
25564,0
25565,0
25566,2
25567,0
25568,6
25569,9
25570,1
25571,3
25572,1
25573,6
25574,1
25575,6
25576,5
25577,6
25578,7
25579,6
25580,3
25581,7
25582,7
25583,4
25584,3
25585,7
25586,8
25587,4
25588,0
25589,7
25590,4
25591,2
25592,4
25593,8
25594,7
25595,8
25596,7
25597,5
25598,4
25599,0
25600,8
25601,0
25602,1
25603,1
25604,5
25605,2
25606,9
25607,6
25608,0
25609,5
25610,8
25611,6
25612,6
25613,3
25614,8
25615,2
25616,6
25617,5
25618,6
25619,0
25620,2
25621,2
25622,4
25623,2
25624,8
25625,5
25626,3
25627,1
25628,7
25629,0
25630,4
25631,2
25632,4
25633,9
25634,6
25635,8
25636,1
25637,4
25638,5
25639,6
25640,0
25641,3
25642,1
25643,5
25644,7
25645,5
25646,8
25647,4
25648,8
25649,7
25650,0
25651,2
25652,8
25653,3
25654,1
25655,5
25656,4
25657,0
25658,8
25659,7
25660,6
25661,1
25662,9
25663,8
25664,6
25665,5
25666,9
25667,0
25668,4
25669,3
25670,0
25671,3
25672,8
25673,7
25674,5
25675,6
25676,4
25677,9
25678,8
25679,2
25680,6
25681,0
25682,6
25683,5
25684,5
25685,9
25686,6
25687,9
25688,9
25689,2
25690,2
25691,0
25692,5
25693,2
25694,1
25695,5
25696,5
25697,0
25698,5
25699,1
25700,2
25701,3
25702,5
25703,8
25704,3
25705,6
25706,6
25707,0
25708,6
25709,4
25710,6
25711,7
25712,0
25713,5
25714,4
25715,3
25716,5
25717,4
25718,1
25719,8
25720,9
25721,4
25722,3
25723,1
25724,4
25725,6
25726,1
25727,6
25728,6
25729,8
25730,1
25731,5
25732,6
25733,1
25734,9
25735,6
25736,3
25737,2
25738,1
25739,1
25740,9
25741,3
25742,2
25743,5
25744,1
25745,6
25746,1
25747,2
25748,3
25749,4
25750,9
25751,0
25752,1
25753,2
25754,0
25755,1
25756,4
25757,5
25758,1
25759,6
25760,8
25761,3
25762,4
25763,1
25764,3
25765,5
25766,1
25767,9
25768,2
25769,9
25770,9
25771,3
25772,3
25773,2
25774,3
25775,0
25776,8
25777,9
25778,2
25779,5
25780,6
25781,8
25782,8
25783,8
25784,0
25785,3
25786,8
25787,1
25788,2
25789,1
25790,2
25791,9
25792,8
25793,5
25794,2
25795,1
25796,5
25797,3
25798,2
25799,2
25800,2
25801,9
25802,0
25803,8
25804,4
25805,8
25806,2
25807,0
25808,6
25809,2
25810,3
25811,9
25812,7
25813,6
25814,5
25815,7
25816,4
25817,3
25818,7
25819,8
25820,1
25821,3
25822,8
25823,8
25824,3
25825,1
25826,7
25827,7
25828,7
25829,9
25830,2
25831,1
25832,6
25833,5
25834,6
25835,3
25836,7
25837,7
25838,5
25839,1
25840,5
25841,3
25842,4
25843,2
25844,5
25845,5
25846,8
25847,1
25848,3
25849,7
25850,7
25851,4
25852,6
25853,4
25854,4
25855,2
25856,8
25857,7
25858,3
25859,3
25860,4
25861,7
25862,3
25863,8
25864,2
25865,7
25866,9
25867,5
25868,6
25869,1
25870,1
25871,0
25872,4
25873,9
25874,7
25875,1
25876,6
25877,4
25878,3
25879,9
25880,5
25881,4
25882,1
25883,0
25884,0
25885,7
25886,1
25887,8
25888,0
25889,3
25890,9
25891,9
25892,0
25893,1
25894,3
25895,8
25896,0
25897,9
25898,8
25899,2
25900,8
25901,7
25902,4
25903,2
25904,2
25905,8
25906,0
25907,5
25908,5
25909,7
25910,6
25911,1
25912,3
25913,9
25914,6
25915,8
25916,7
25917,7
25918,1
25919,5
25920,1
25921,4
25922,3
25923,9
25924,2
25925,2
25926,2
25927,9
25928,4
25929,0
25930,6
25931,3
25932,3
25933,2
25934,3
25935,9
25936,4
25937,1
25938,1
25939,7
25940,4
25941,6
25942,9
25943,8
25944,2
25945,2
25946,8
25947,5
25948,8
25949,1
25950,9
25951,2
25952,5
25953,8
25954,2
25955,0
25956,2
25957,3
25958,5
25959,2
25960,3
25961,2
25962,8
25963,2
25964,3
25965,9
25966,0
25967,6
25968,7
25969,2
25970,7
25971,6
25972,5
25973,3
25974,4
25975,4
25976,6
25977,9
25978,0
25979,5
25980,5
25981,3
25982,1
25983,8
25984,6
25985,4
25986,8
25987,9
25988,8
25989,7
25990,9
25991,6
25992,9
25993,9
25994,4
25995,2
25996,6
25997,1
25998,3
25999,1
26000,8
26001,6
26002,7
26003,0
26004,1
26005,0
26006,3
26007,9
26008,1
26009,5
26010,3
26011,0
26012,0
26013,7
26014,5
26015,0
26016,5
26017,7
26018,2
26019,4
26020,0
26021,9
26022,4
26023,5
26024,7
26025,3
26026,5
26027,1
26028,5
26029,4
26030,5
26031,8
26032,3
26033,8
26034,0
26035,4
26036,0
26037,1
26038,9
26039,1
26040,7
26041,4
26042,7
26043,9
26044,0
26045,1
26046,7
26047,8
26048,8
26049,9
26050,1
26051,3
26052,3
26053,9
26054,7
26055,6
26056,9
26057,2
26058,3
26059,4
26060,4
26061,8
26062,6
26063,5
26064,2
26065,0
26066,0
26067,7
26068,8
26069,9
26070,0
26071,3
26072,8
26073,0
26074,9
26075,0
26076,6
26077,1
26078,1
26079,7
26080,1
26081,8
26082,0
26083,0
26084,3
26085,0
26086,2
26087,3
26088,6
26089,7
26090,0
26091,9
26092,7
26093,4
26094,2
26095,7
26096,8
26097,5
26098,1
26099,0
26100,7
26101,0
26102,9
26103,4
26104,5
26105,9
26106,7
26107,9
26108,5
26109,0
26110,2
26111,5
26112,1
26113,5
26114,2
26115,2
26116,3
26117,9
26118,1
26119,2
26120,5
26121,2
26122,7
26123,7
26124,6
26125,7
26126,0
26127,8
26128,6
26129,6
26130,0
26131,9
26132,9
26133,4
26134,0
26135,8
26136,9
26137,8
26138,1
26139,3
26140,1
26141,7
26142,7
26143,7
26144,7
26145,9
26146,6
26147,0
26148,6
26149,5
26150,6
26151,0
26152,2
26153,6
26154,8
26155,4
26156,8
26157,6
26158,1
26159,4
26160,7
26161,3
26162,5
26163,1
26164,0
26165,2
26166,8
26167,5
26168,3
26169,3
26170,4
26171,5
26172,6
26173,3
26174,5
26175,3
26176,2
26177,0
26178,6
26179,4
26180,2
26181,8
26182,0
26183,4
26184,8
26185,6
26186,0
26187,7
26188,9
26189,8
26190,4
26191,5
26192,2
26193,2
26194,8
26195,9
26196,2
26197,4
26198,9
26199,6
26200,9
26201,6
26202,4
26203,0
26204,0
26205,3
26206,3
26207,7
26208,2
26209,6
26210,5
26211,3
26212,2
26213,4
26214,6
26215,6
26216,2
26217,3
26218,5
26219,7
26220,0
26221,8
26222,6
26223,8
26224,2
26225,9
26226,1
26227,5
26228,3
26229,7
26230,3
26231,7
26232,9
26233,8
26234,1
26235,1
26236,8
26237,1
26238,8
26239,4
26240,5
26241,1
26242,2
26243,8
26244,6
26245,7
26246,3
26247,2
26248,8
26249,1
26250,1
26251,1
26252,2
26253,8
26254,5
26255,9
26256,5
26257,7
26258,7
26259,4
26260,7
26261,0
26262,6
26263,0
26264,1
26265,6
26266,1
26267,4
26268,0
26269,4
26270,7
26271,6
26272,5
26273,4
26274,8
26275,5
26276,1
26277,9
26278,4
26279,8
26280,2
26281,9
26282,6
26283,6
26284,5
26285,6
26286,4
26287,4
26288,2
26289,8
26290,6
26291,7
26292,5
26293,7
26294,4
26295,0
26296,5
26297,9
26298,1
26299,7
26300,0
26301,0
26302,8
26303,7
26304,8
26305,7
26306,6
26307,4
26308,7
26309,4
26310,0
26311,3
26312,9
26313,9
26314,2
26315,8
26316,1
26317,1
26318,0
26319,5
26320,6
26321,3
26322,4
26323,3
26324,6
26325,2
26326,3
26327,5
26328,9
26329,0
26330,7
26331,2
26332,7
26333,8
26334,0
26335,3
26336,2
26337,5
26338,6
26339,0
26340,4
26341,3
26342,7
26343,2
26344,7
26345,2
26346,5
26347,5
26348,2
26349,0
26350,7
26351,6
26352,3
26353,1
26354,6
26355,1
26356,5
26357,1
26358,7
26359,9
26360,5
26361,8
26362,3
26363,3
26364,1
26365,3
26366,6
26367,0
26368,9
26369,7
26370,4
26371,2
26372,0
26373,8
26374,1
26375,2
26376,1
26377,2
26378,4
26379,7
26380,1
26381,7
26382,2
26383,9
26384,9
26385,5
26386,2
26387,3
26388,8
26389,0
26390,0
26391,4
26392,5
26393,4
26394,8
26395,0
26396,3
26397,8
26398,5
26399,2
26400,1
26401,4
26402,9
26403,9
26404,5
26405,3
26406,0
26407,8
26408,6
26409,5
26410,6
26411,0
26412,5
26413,4
26414,3
26415,2
26416,7
26417,3
26418,4
26419,4
26420,3
26421,5
26422,3
26423,0
26424,0
26425,6
26426,5
26427,7
26428,0
26429,9
26430,2
26431,9
26432,5
26433,7
26434,2
26435,0
26436,1
26437,3
26438,6
26439,2
26440,8
26441,4
26442,2
26443,6
26444,0
26445,3
26446,2
26447,7
26448,1
26449,8
26450,9
26451,4
26452,3
26453,5
26454,9
26455,0
26456,9
26457,2
26458,7
26459,3
26460,7
26461,2
26462,2
26463,1
26464,1
26465,8
26466,9
26467,6
26468,1
26469,3
26470,2
26471,0
26472,2
26473,7
26474,5
26475,3
26476,1
26477,7
26478,0
26479,9
26480,5
26481,3
26482,4
26483,5
26484,1
26485,2
26486,1
26487,2
26488,6
26489,7
26490,9
26491,1
26492,6
26493,2
26494,4
26495,9
26496,9
26497,3
26498,8
26499,4
26500,1
26501,5
26502,6
26503,0
26504,2
26505,4
26506,0
26507,1
26508,9
26509,2
26510,9
26511,0
26512,8
26513,1
26514,1
26515,9
26516,0
26517,2
26518,8
26519,0
26520,8
26521,0
26522,9
26523,2
26524,4
26525,4
26526,1
26527,8
26528,4
26529,9
26530,8
26531,3
26532,6
26533,7
26534,2
26535,3
26536,8
26537,1
26538,3
26539,9
26540,4
26541,1
26542,4
26543,9
26544,9
26545,6
26546,1
26547,5
26548,7
26549,6
26550,6
26551,3
26552,0
26553,3
26554,1
26555,9
26556,6
26557,6
26558,1
26559,4
26560,5
26561,1
26562,7
26563,0
26564,1
26565,0
26566,6
26567,9
26568,4
26569,7
26570,1
26571,0
26572,6
26573,9
26574,6
26575,4
26576,3
26577,6
26578,7
26579,2
26580,3
26581,6
26582,8
26583,9
26584,5
26585,8
26586,7
26587,7
26588,3
26589,6
26590,5
26591,1
26592,5
26593,7
26594,9
26595,8
26596,6
26597,5
26598,5
26599,2
26600,8
26601,6
26602,2
26603,0
26604,4
26605,9
26606,5
26607,8
26608,0
26609,0
26610,1
26611,6
26612,4
26613,9
26614,6
26615,5
26616,8
26617,0
26618,4
26619,1
26620,4
26621,0
26622,5
26623,1
26624,4
26625,2
26626,8
26627,0
26628,8
26629,1
26630,8
26631,2
26632,2
26633,6
26634,7
26635,6
26636,7
26637,9
26638,2
26639,4
26640,7
26641,9
26642,3
26643,5
26644,0
26645,9
26646,1
26647,8
26648,5
26649,5
26650,9
26651,2
26652,9
26653,5
26654,4
26655,5
26656,4
26657,6
26658,6
26659,2
26660,9
26661,0
26662,6
26663,6
26664,6
26665,8
26666,9
26667,5
26668,0
26669,8
26670,3
26671,1
26672,3
26673,8
26674,6
26675,3
26676,0
26677,4
26678,3
26679,6
26680,3
26681,2
26682,4
26683,4
26684,6
26685,5
26686,2
26687,5
26688,3
26689,2
26690,2
26691,5
26692,2
26693,8
26694,1
26695,4
26696,3
26697,9
26698,7
26699,2
26700,0
26701,9
26702,4
26703,9
26704,3
26705,7
26706,2
26707,7
26708,4
26709,9
26710,2
26711,4
26712,9
26713,2
26714,2
26715,6
26716,4
26717,8
26718,4
26719,6
26720,0
26721,7
26722,4
26723,1
26724,6
26725,1
26726,0
26727,8
26728,5
26729,6
26730,8
26731,7
26732,3
26733,0
26734,6
26735,7
26736,7
26737,8
26738,0
26739,4
26740,0
26741,7
26742,7
26743,0
26744,1
26745,5
26746,8
26747,2
26748,6
26749,9
26750,3
26751,4
26752,4
26753,0
26754,0
26755,9
26756,1
26757,1
26758,9
26759,9
26760,6
26761,3
26762,0
26763,4
26764,4
26765,8
26766,4
26767,9
26768,9
26769,3
26770,0
26771,2
26772,1
26773,7
26774,9
26775,3
26776,5
26777,4
26778,2
26779,4
26780,2
26781,9
26782,9
26783,0
26784,1
26785,8
26786,6
26787,9
26788,5
26789,1
26790,5
26791,3
26792,2
26793,4
26794,5
26795,2
26796,0
26797,3
26798,1
26799,8
26800,2
26801,2
26802,5
26803,2
26804,4
26805,5
26806,0
26807,1
26808,6
26809,4
26810,8
26811,4
26812,7
26813,2
26814,5
26815,5
26816,9
26817,9
26818,6
26819,1
26820,6
26821,9
26822,3
26823,2
26824,3
26825,6
26826,0
26827,2
26828,6
26829,4
26830,0
26831,9
26832,6
26833,0
26834,2
26835,6
26836,7
26837,3
26838,7
26839,5
26840,5
26841,7
26842,1
26843,2
26844,6
26845,8
26846,8
26847,6
26848,4
26849,0
26850,7
26851,0
26852,1
26853,5
26854,5
26855,1
26856,6
26857,2
26858,7
26859,8
26860,6
26861,4
26862,8
26863,2
26864,2
26865,6
26866,1
26867,5
26868,3
26869,2
26870,1
26871,8
26872,6
26873,8
26874,8
26875,2
26876,5
26877,7
26878,1
26879,8
26880,4
26881,2
26882,7
26883,9
26884,8
26885,4
26886,6
26887,3
26888,9
26889,6
26890,3
26891,5
26892,4
26893,2
26894,2
26895,7
26896,0
26897,3
26898,1
26899,1
26900,2
26901,5
26902,5
26903,1
26904,8
26905,5
26906,5
26907,9
26908,2
26909,1
26910,7
26911,1
26912,0
26913,7
26914,6
26915,8
26916,9
26917,0
26918,6
26919,7
26920,1
26921,3
26922,1
26923,4
26924,0
26925,7
26926,0
26927,5
26928,9
26929,9
26930,2
26931,7
26932,3
26933,4
26934,2
26935,7
26936,4
26937,2
26938,0
26939,1
26940,3
26941,0
26942,5
26943,2
26944,9
26945,1
26946,1
26947,3
26948,5
26949,4
26950,0
26951,6
26952,5
26953,3
26954,8
26955,7
26956,3
26957,8
26958,4
26959,9
26960,7
26961,4
26962,5
26963,7
26964,8
26965,2
26966,9
26967,4
26968,4
26969,4
26970,8
26971,1
26972,1
26973,9
26974,7
26975,6
26976,8
26977,1
26978,3
26979,6
26980,7
26981,0
26982,3
26983,4
26984,1
26985,9
26986,2
26987,7
26988,3
26989,7
26990,7
26991,5
26992,0
26993,5
26994,3
26995,2
26996,5
26997,2
26998,4
26999,3
27000,5
27001,0
27002,3
27003,0
27004,1
27005,5
27006,1
27007,8
27008,5
27009,8
27010,5
27011,3
27012,2
27013,2
27014,7
27015,1
27016,5
27017,2
27018,3
27019,7
27020,3
27021,1
27022,7
27023,2
27024,8
27025,2
27026,3
27027,2
27028,0
27029,7
27030,6
27031,9
27032,5
27033,5
27034,0
27035,5
27036,8
27037,5
27038,5
27039,4
27040,0
27041,2
27042,2
27043,5
27044,8
27045,8
27046,6
27047,5
27048,7
27049,0
27050,3
27051,8
27052,7
27053,9
27054,7
27055,0
27056,5
27057,1
27058,2
27059,6
27060,5
27061,8
27062,9
27063,1
27064,8
27065,7
27066,4
27067,7
27068,9
27069,8
27070,4
27071,9
27072,1
27073,6
27074,2
27075,8
27076,7
27077,7
27078,8
27079,5
27080,5
27081,3
27082,8
27083,0
27084,1
27085,8
27086,8
27087,4
27088,8
27089,6
27090,2
27091,3
27092,6
27093,3
27094,9
27095,2
27096,9
27097,1
27098,9
27099,3
27100,1
27101,1
27102,8
27103,4
27104,0
27105,7
27106,8
27107,3
27108,4
27109,3
27110,4
27111,4
27112,3
27113,6
27114,3
27115,2
27116,4
27117,0
27118,4
27119,2
27120,5
27121,6
27122,8
27123,0
27124,7
27125,7
27126,8
27127,7
27128,1
27129,2
27130,0
27131,6
27132,2
27133,4
27134,0
27135,0
27136,0
27137,0
27138,6
27139,9
27140,5
27141,3
27142,7
27143,4
27144,0
27145,6
27146,3
27147,6
27148,0
27149,2
27150,6
27151,2
27152,0
27153,2
27154,7
27155,0
27156,5
27157,3
27158,3
27159,2
27160,2
27161,3
27162,5
27163,2
27164,4
27165,0
27166,5
27167,1
27168,4
27169,0
27170,2
27171,1
27172,5
27173,6
27174,4
27175,4
27176,7
27177,9
27178,0
27179,2
27180,7
27181,7
27182,3
27183,1
27184,3
27185,3
27186,8
27187,9
27188,4
27189,5
27190,5
27191,4
27192,3
27193,0
27194,8
27195,0
27196,5
27197,0
27198,1
27199,7
27200,5
27201,6
27202,4
27203,7
27204,7
27205,4
27206,3
27207,8
27208,1
27209,4
27210,8
27211,3
27212,8
27213,4
27214,1
27215,1
27216,9
27217,0
27218,8
27219,6
27220,1
27221,1
27222,8
27223,4
27224,8
27225,7
27226,0
27227,5
27228,5
27229,3
27230,8
27231,7
27232,6
27233,3
27234,1
27235,8
27236,4
27237,1
27238,3
27239,0
27240,3
27241,9
27242,1
27243,7
27244,6
27245,8
27246,0
27247,8
27248,8
27249,2
27250,9
27251,9
27252,1
27253,8
27254,7
27255,4
27256,0
27257,5
27258,3
27259,0
27260,3
27261,4
27262,0
27263,2
27264,4
27265,8
27266,0
27267,4
27268,7
27269,9
27270,3
27271,6
27272,3
27273,3
27274,0
27275,1
27276,6
27277,7
27278,8
27279,7
27280,0
27281,2
27282,5
27283,7
27284,4
27285,4
27286,9
27287,4
27288,8
27289,9
27290,5
27291,2
27292,7
27293,1
27294,3
27295,9
27296,8
27297,8
27298,6
27299,9
27300,4
27301,6
27302,7
27303,8
27304,6
27305,4
27306,6
27307,4
27308,1
27309,4
27310,9
27311,0
27312,4
27313,4
27314,2
27315,7
27316,0
27317,6
27318,7
27319,8
27320,4
27321,2
27322,9
27323,6
27324,6
27325,3
27326,2
27327,3
27328,9
27329,7
27330,6
27331,4
27332,9
27333,6
27334,2
27335,3
27336,9
27337,0
27338,6
27339,2
27340,8
27341,9
27342,4
27343,5
27344,7
27345,0
27346,8
27347,5
27348,4
27349,9
27350,0
27351,2
27352,4
27353,1
27354,5
27355,7
27356,8
27357,4
27358,8
27359,0
27360,5
27361,9
27362,6
27363,2
27364,6
27365,9
27366,7
27367,5
27368,2
27369,0
27370,6
27371,0
27372,7
27373,2
27374,4
27375,4
27376,8
27377,7
27378,8
27379,1
27380,2
27381,9
27382,2
27383,6
27384,0
27385,2
27386,4
27387,2
27388,3
27389,0
27390,6
27391,3
27392,4
27393,1
27394,8
27395,0
27396,7
27397,7
27398,3
27399,0
27400,2
27401,6
27402,2
27403,9
27404,2
27405,3
27406,0
27407,8
27408,6
27409,0
27410,8
27411,0
27412,3
27413,3
27414,7
27415,9
27416,0
27417,1
27418,2
27419,4
27420,2
27421,5
27422,5
27423,3
27424,3
27425,7
27426,1
27427,0
27428,4
27429,9
27430,5
27431,9
27432,6
27433,9
27434,4
27435,8
27436,1
27437,6
27438,7
27439,2
27440,7
27441,4
27442,8
27443,0
27444,6
27445,9
27446,0
27447,9
27448,1
27449,9
27450,1
27451,7
27452,2
27453,8
27454,6
27455,3
27456,5
27457,5
27458,3
27459,0
27460,5
27461,5
27462,1
27463,9
27464,8
27465,3
27466,3
27467,7
27468,0
27469,0
27470,7
27471,4
27472,9
27473,1
27474,2
27475,0
27476,9
27477,6
